arm,input_unchanged,kind,path,seed,sha256_after,sha256_before,size_bytes,step
fifo_100k,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/fifo_100k/seed_0000/step_000000800000/predictions.npz,0,b026608ee7292bbe429986a842013d76039688c2e398cb6a840a4641fc103423,b026608ee7292bbe429986a842013d76039688c2e398cb6a840a4641fc103423,2255154,800000
fifo_100k,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/fifo_100k/seed_0000/step_000000800000/summary.json,0,422f7750c82bf1f809e37740bd7efafc3951770a5a6f4c87f2141224917858e8,422f7750c82bf1f809e37740bd7efafc3951770a5a6f4c87f2141224917858e8,97828,800000
fifo_100k,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/fifo_100k/seed_0000/step_000000800000/rollout_summary.csv,0,24820ff0114f85fc2cb99bb2535de018d1c34ab661ba5f37f4446cb0ae58cf11,24820ff0114f85fc2cb99bb2535de018d1c34ab661ba5f37f4446cb0ae58cf11,3247808,800000
fifo_100k,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/fifo_100k/seed_0000/step_000000800000/summary.json,0,4ef734408d657f2dec312dc215036fccf8bbd824383987db1b6d52bb60cf96c9,4ef734408d657f2dec312dc215036fccf8bbd824383987db1b6d52bb60cf96c9,114282,800000
fifo_100k,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/fifo_100k/seed_0001/step_000000000000/predictions.npz,1,e9ef1388c40dd23dbccef8af6ca768b7ef6d218e05c4e94e506e783c37503027,e9ef1388c40dd23dbccef8af6ca768b7ef6d218e05c4e94e506e783c37503027,920955,0
fifo_100k,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/fifo_100k/seed_0001/step_000000000000/summary.json,1,ff04de8d88774405b5b76e916674e6a6ee3333c34a07ac8150ec32492bb0c305,ff04de8d88774405b5b76e916674e6a6ee3333c34a07ac8150ec32492bb0c305,72182,0
fifo_100k,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/fifo_100k/seed_0001/step_000000000000/rollout_summary.csv,1,8f8175cc360a6675284e3c595b6bdc994fcb90a7f8df062b808e0c7e44eba05f,8f8175cc360a6675284e3c595b6bdc994fcb90a7f8df062b808e0c7e44eba05f,1561903,0
fifo_100k,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/fifo_100k/seed_0001/step_000000000000/summary.json,1,7b85d4618cdce4ba0f938072dbf845c4e6cca8f950738ec945d0dadce8823320,7b85d4618cdce4ba0f938072dbf845c4e6cca8f950738ec945d0dadce8823320,94238,0
fifo_100k,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/fifo_100k/seed_0001/step_000000200000/predictions.npz,1,a4d16cdab19eb59a8b0c59e6846f98d6bcb45d95b9bc3734143462018ce875f3,a4d16cdab19eb59a8b0c59e6846f98d6bcb45d95b9bc3734143462018ce875f3,1844014,200000
fifo_100k,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/fifo_100k/seed_0001/step_000000200000/summary.json,1,a90c9e252d7ebe164415ec3f229f78d20f25639f45f55b26619c45cdc10e9d56,a90c9e252d7ebe164415ec3f229f78d20f25639f45f55b26619c45cdc10e9d56,100683,200000
fifo_100k,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/fifo_100k/seed_0001/step_000000200000/rollout_summary.csv,1,4a05d6d202c8199b55eb5d22c7e15092fccbecc74277eac0b831c549a0da29a1,4a05d6d202c8199b55eb5d22c7e15092fccbecc74277eac0b831c549a0da29a1,3419051,200000
fifo_100k,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/fifo_100k/seed_0001/step_000000200000/summary.json,1,964bdcd7fe95dcd1816eb94ad877151c7a6660c71e533065146d4c3be5f5ebb1,964bdcd7fe95dcd1816eb94ad877151c7a6660c71e533065146d4c3be5f5ebb1,114261,200000
fifo_100k,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/fifo_100k/seed_0001/step_000000400000/predictions.npz,1,22a38908be479c8c6d44e5b2084409276b2079ac1a0e395baa076fd7b79b1f6f,22a38908be479c8c6d44e5b2084409276b2079ac1a0e395baa076fd7b79b1f6f,1816997,400000
fifo_100k,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/fifo_100k/seed_0001/step_000000400000/summary.json,1,1b2ba2a8999277bf27e362fb9cdb5247138a3e078790c6acb105a41eb65f5dfb,1b2ba2a8999277bf27e362fb9cdb5247138a3e078790c6acb105a41eb65f5dfb,100513,400000
fifo_100k,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/fifo_100k/seed_0001/step_000000400000/rollout_summary.csv,1,d1df9642fe65ab8af6bd991561bf0ae8fb3433afd2b5e3ecf983b7ae7be3bb72,d1df9642fe65ab8af6bd991561bf0ae8fb3433afd2b5e3ecf983b7ae7be3bb72,3458507,400000
fifo_100k,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/fifo_100k/seed_0001/step_000000400000/summary.json,1,0481162bd6ab78a49295742f8d82900f88cb40f6cf91afe22673c81c8c00b04e,0481162bd6ab78a49295742f8d82900f88cb40f6cf91afe22673c81c8c00b04e,113357,400000
fifo_100k,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/fifo_100k/seed_0001/step_000000600000/predictions.npz,1,693c0cd1b3281cd9e7ce5a5076c1e8a9e346e64e92b503cbe02e2fc5a70666fb,693c0cd1b3281cd9e7ce5a5076c1e8a9e346e64e92b503cbe02e2fc5a70666fb,1726709,600000
fifo_100k,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/fifo_100k/seed_0001/step_000000600000/summary.json,1,62b949f457a1e66736076249599094b502fb5ce42e107af272f7d7ee849c7e56,62b949f457a1e66736076249599094b502fb5ce42e107af272f7d7ee849c7e56,101064,600000
fifo_100k,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/fifo_100k/seed_0001/step_000000600000/rollout_summary.csv,1,5e5d9237c1f2c1f9f9ba2ee5c9ad688661c314fd20a22b57b642758f27df7232,5e5d9237c1f2c1f9f9ba2ee5c9ad688661c314fd20a22b57b642758f27df7232,3522316,600000
fifo_100k,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/fifo_100k/seed_0001/step_000000600000/summary.json,1,387f97e8ca1bc3188877a54f2c46209cb1cb88eeed5fcf2aa45c7c5f0aa81797,387f97e8ca1bc3188877a54f2c46209cb1cb88eeed5fcf2aa45c7c5f0aa81797,114837,600000
fifo_100k,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/fifo_100k/seed_0001/step_000000800000/predictions.npz,1,ae926e6b607e02b07c8532b5ad13c1bbd54e21e7ed3e9a448e6812ac4e294b92,ae926e6b607e02b07c8532b5ad13c1bbd54e21e7ed3e9a448e6812ac4e294b92,1864664,800000
fifo_100k,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/fifo_100k/seed_0001/step_000000800000/summary.json,1,1b45dafc907445976e29178165aa436b25530392d9197a33ac7ffb9e1d769abe,1b45dafc907445976e29178165aa436b25530392d9197a33ac7ffb9e1d769abe,100286,800000
fifo_100k,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/fifo_100k/seed_0001/step_000000800000/rollout_summary.csv,1,7e136d317aecb033e6b16163e07b4d55d83b44e676fec4263cdd6f15b8a8e56b,7e136d317aecb033e6b16163e07b4d55d83b44e676fec4263cdd6f15b8a8e56b,3423274,800000
fifo_100k,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/fifo_100k/seed_0001/step_000000800000/summary.json,1,0195ff25c660c564e28a35f2be407e84cf4650b8f8be33640dd1ea2e1af4f0a4,0195ff25c660c564e28a35f2be407e84cf4650b8f8be33640dd1ea2e1af4f0a4,114468,800000
fifo_100k,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/fifo_100k/seed_0002/step_000000000000/predictions.npz,2,f08519bd9eccc8befb8ada882115545ee92466531454d56d4389299eae25550f,f08519bd9eccc8befb8ada882115545ee92466531454d56d4389299eae25550f,884134,0
fifo_100k,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/fifo_100k/seed_0002/step_000000000000/summary.json,2,9404b2238fb605d519ce69a579f9846045892d3122780ab9ae578e11bac35325,9404b2238fb605d519ce69a579f9846045892d3122780ab9ae578e11bac35325,69992,0
fifo_100k,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/fifo_100k/seed_0002/step_000000000000/rollout_summary.csv,2,a54ea4ab26ace41bb4be1dd5befbcf76863b0bf0a53f602c14330415d1e0298a,a54ea4ab26ace41bb4be1dd5befbcf76863b0bf0a53f602c14330415d1e0298a,1491252,0
fifo_100k,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/fifo_100k/seed_0002/step_000000000000/summary.json,2,709fdbf5b53b9eb23cafb9d8fa0c1abb1242be6ee24806b8272b35bec7c528b1,709fdbf5b53b9eb23cafb9d8fa0c1abb1242be6ee24806b8272b35bec7c528b1,94105,0
fifo_100k,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/fifo_100k/seed_0002/step_000000200000/predictions.npz,2,8007ee79d0caf68f397f8d54c8f256c05df173b8612bda73df7f3c890f8aaeaf,8007ee79d0caf68f397f8d54c8f256c05df173b8612bda73df7f3c890f8aaeaf,1708980,200000
fifo_100k,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/fifo_100k/seed_0002/step_000000200000/summary.json,2,7c366e71c9b695903e0f405e07a136b0b84569445d9d018f4c5559fb7503a521,7c366e71c9b695903e0f405e07a136b0b84569445d9d018f4c5559fb7503a521,98934,200000
fifo_100k,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/fifo_100k/seed_0002/step_000000200000/rollout_summary.csv,2,6bf6548f538728c841387ce6d52178eec9cb56dd7a92289ab99e115611f2422f,6bf6548f538728c841387ce6d52178eec9cb56dd7a92289ab99e115611f2422f,3265321,200000
fifo_100k,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/fifo_100k/seed_0002/step_000000200000/summary.json,2,b0a20f137f565755e84e56047ecad6c08263482316c89a4654aaad8c252d20ec,b0a20f137f565755e84e56047ecad6c08263482316c89a4654aaad8c252d20ec,114273,200000
fifo_100k,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/fifo_100k/seed_0002/step_000000400000/predictions.npz,2,865e292d905cc0dc09c74afec36e7f4af41a9d336c4bb949b9767404d28a3340,865e292d905cc0dc09c74afec36e7f4af41a9d336c4bb949b9767404d28a3340,1799242,400000
fifo_100k,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/fifo_100k/seed_0002/step_000000400000/summary.json,2,c85ba1857902a77bfb84b0999961f7eb5b10abf07bb581abe7ab3d219a67dcc2,c85ba1857902a77bfb84b0999961f7eb5b10abf07bb581abe7ab3d219a67dcc2,97470,400000
fifo_100k,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/fifo_100k/seed_0002/step_000000400000/rollout_summary.csv,2,d07bfc6ce8eccde2d5c3bf7539cfb4eb55607177e8e8189a05bd2072bf3e1e6d,d07bfc6ce8eccde2d5c3bf7539cfb4eb55607177e8e8189a05bd2072bf3e1e6d,3300787,400000
fifo_100k,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/fifo_100k/seed_0002/step_000000400000/summary.json,2,a34a112b4b3072779bd5d345fe85afd66dad7e0da9b997bbf912635101be3bef,a34a112b4b3072779bd5d345fe85afd66dad7e0da9b997bbf912635101be3bef,114179,400000
fifo_100k,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/fifo_100k/seed_0002/step_000000600000/predictions.npz,2,2b5eea4e9d436c859d795bfdb2dc807cef771ba896b7643b35ba644caa885ecb,2b5eea4e9d436c859d795bfdb2dc807cef771ba896b7643b35ba644caa885ecb,1587643,600000
fifo_100k,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/fifo_100k/seed_0002/step_000000600000/summary.json,2,a4b29385f93a8f8bb93d35d685ceff20b343b1c4724f1c205656da9af92415df,a4b29385f93a8f8bb93d35d685ceff20b343b1c4724f1c205656da9af92415df,99009,600000
fifo_100k,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/fifo_100k/seed_0002/step_000000600000/rollout_summary.csv,2,1bfdc2d13e6bd4412a45c7f61bee885492ced1d4f188fd3cb25f733bbb146262,1bfdc2d13e6bd4412a45c7f61bee885492ced1d4f188fd3cb25f733bbb146262,3490081,600000
fifo_100k,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/fifo_100k/seed_0002/step_000000600000/summary.json,2,4c421847c01ab3c9d00158fe835acdf695d5340e943e4705d5b63b0e6f57f5e8,4c421847c01ab3c9d00158fe835acdf695d5340e943e4705d5b63b0e6f57f5e8,116154,600000
fifo_100k,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/fifo_100k/seed_0002/step_000000800000/predictions.npz,2,162858fe758691e9c974973891ecff70e030719991421ba445ff47329d620b5a,162858fe758691e9c974973891ecff70e030719991421ba445ff47329d620b5a,1810370,800000
fifo_100k,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/fifo_100k/seed_0002/step_000000800000/summary.json,2,11b4191c2175422d6da32f02de97db53ecc70b1be50ff8431125921fab50e12a,11b4191c2175422d6da32f02de97db53ecc70b1be50ff8431125921fab50e12a,97260,800000
fifo_100k,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/fifo_100k/seed_0002/step_000000800000/rollout_summary.csv,2,3606914f0928f4b95c3af19ef3162fbbed0df51b7f48a61c7b90bff06f14e8b8,3606914f0928f4b95c3af19ef3162fbbed0df51b7f48a61c7b90bff06f14e8b8,3247784,800000
fifo_100k,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/fifo_100k/seed_0002/step_000000800000/summary.json,2,9d72a9c650efe65878d81816fe0c8e8aef9d5c362fd4c9b11ac2abe083b7d640,9d72a9c650efe65878d81816fe0c8e8aef9d5c362fd4c9b11ac2abe083b7d640,113760,800000
uniform_reservoir,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0000/step_000000000000/predictions.npz,0,e3159a5f3dd68e1a71f1ec33345198a068855687667852000130cba404cf92f1,e3159a5f3dd68e1a71f1ec33345198a068855687667852000130cba404cf92f1,1112612,0
uniform_reservoir,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0000/step_000000000000/summary.json,0,534eb3973fe317ecd3050097b629e5dc3857c73b7421b7a629cd98918eeda492,534eb3973fe317ecd3050097b629e5dc3857c73b7421b7a629cd98918eeda492,70003,0
uniform_reservoir,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0000/step_000000000000/rollout_summary.csv,0,e3880208bddae21155a28e18d0fd2434a7a132ebcf75916a3ad122e4f8b6dda1,e3880208bddae21155a28e18d0fd2434a7a132ebcf75916a3ad122e4f8b6dda1,1474950,0
uniform_reservoir,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0000/step_000000000000/summary.json,0,90bf45797f53d0b448417615167904697f761f0b48ccfb7c78c9caadf6a0fac4,90bf45797f53d0b448417615167904697f761f0b48ccfb7c78c9caadf6a0fac4,94094,0
uniform_reservoir,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0000/step_000000200000/predictions.npz,0,8d9380f35237308834ff62acdf1808ea4df3f2d01b717126e1e3254111638302,8d9380f35237308834ff62acdf1808ea4df3f2d01b717126e1e3254111638302,2240361,200000
uniform_reservoir,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0000/step_000000200000/summary.json,0,dfb8635847b6f1057f43eecb43d59bbad021c1077f2e77fa0436bfe274a9acb7,dfb8635847b6f1057f43eecb43d59bbad021c1077f2e77fa0436bfe274a9acb7,98186,200000
uniform_reservoir,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0000/step_000000200000/rollout_summary.csv,0,ea7bf21df9bb094758f635066528e12fe176f664223b344b3efd22c29c82705a,ea7bf21df9bb094758f635066528e12fe176f664223b344b3efd22c29c82705a,3255250,200000
uniform_reservoir,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0000/step_000000200000/summary.json,0,7e1739455af0fa3cdbe894ad0e7ca24ca9092992ede1b0e6a033cb86d98a9b78,7e1739455af0fa3cdbe894ad0e7ca24ca9092992ede1b0e6a033cb86d98a9b78,114328,200000
uniform_reservoir,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0000/step_000000400000/predictions.npz,0,a7d530737a5a7316cf8541826c7948aafbfe99878b59ed771ba94da610e684f7,a7d530737a5a7316cf8541826c7948aafbfe99878b59ed771ba94da610e684f7,2245684,400000
uniform_reservoir,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0000/step_000000400000/summary.json,0,a6041d513599a9ad1cbfe3eee707af8daff4b41ea58ae7c4ea5a8b8a25bde346,a6041d513599a9ad1cbfe3eee707af8daff4b41ea58ae7c4ea5a8b8a25bde346,98317,400000
uniform_reservoir,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0000/step_000000400000/rollout_summary.csv,0,104f53409622ac4c79cf19f3a8602f51cb768d7d64213d54b57e832965b8470e,104f53409622ac4c79cf19f3a8602f51cb768d7d64213d54b57e832965b8470e,3247511,400000
uniform_reservoir,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0000/step_000000400000/summary.json,0,ac761fc1eaccfe29a99678bc95844ee8666c512b8f51540740c158c371ebe953,ac761fc1eaccfe29a99678bc95844ee8666c512b8f51540740c158c371ebe953,113706,400000
uniform_reservoir,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0000/step_000000600000/predictions.npz,0,8af2033f013baa3f0619686960cafac43bbe01157325ff7a05111cf5f926fdae,8af2033f013baa3f0619686960cafac43bbe01157325ff7a05111cf5f926fdae,2300835,600000
uniform_reservoir,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0000/step_000000600000/summary.json,0,e18e57e1f63514505b97f9dd944a79fc2e4f53ca4ebecaaac426dffaf1ec8ddd,e18e57e1f63514505b97f9dd944a79fc2e4f53ca4ebecaaac426dffaf1ec8ddd,98261,600000
uniform_reservoir,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0000/step_000000600000/rollout_summary.csv,0,c32f44a32132d9d23e13bf41a05aad03c37d088534073aa3f354e793b3378250,c32f44a32132d9d23e13bf41a05aad03c37d088534073aa3f354e793b3378250,3256799,600000
uniform_reservoir,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0000/step_000000600000/summary.json,0,e35abbe2f2b9473ba96e0616862c1951998728a0e78828009f851e334ab45cf6,e35abbe2f2b9473ba96e0616862c1951998728a0e78828009f851e334ab45cf6,114214,600000
uniform_reservoir,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0000/step_000000800000/predictions.npz,0,35443fdbbf81d71b961e419d6cf02dadb3d82a27e047e114e6c5a1f48cbb454c,35443fdbbf81d71b961e419d6cf02dadb3d82a27e047e114e6c5a1f48cbb454c,2277533,800000
uniform_reservoir,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0000/step_000000800000/summary.json,0,77095635f63881ad9f10ed71b7d87eb721dfa70adcd2376feb0ff580f5fdc9c7,77095635f63881ad9f10ed71b7d87eb721dfa70adcd2376feb0ff580f5fdc9c7,98037,800000
uniform_reservoir,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0000/step_000000800000/rollout_summary.csv,0,e01f2701bad5a0db8ddccbc46d6aa64ef1fcdb5bb2477137804a1dbdfdde0074,e01f2701bad5a0db8ddccbc46d6aa64ef1fcdb5bb2477137804a1dbdfdde0074,3248362,800000
uniform_reservoir,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0000/step_000000800000/summary.json,0,25c3c59b941e4c88791582531f3a2a876fdab4226d83f9fb56f458e761516d55,25c3c59b941e4c88791582531f3a2a876fdab4226d83f9fb56f458e761516d55,113542,800000
uniform_reservoir,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0001/step_000000000000/predictions.npz,1,e9ef1388c40dd23dbccef8af6ca768b7ef6d218e05c4e94e506e783c37503027,e9ef1388c40dd23dbccef8af6ca768b7ef6d218e05c4e94e506e783c37503027,920955,0
uniform_reservoir,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0001/step_000000000000/summary.json,1,91abf64788f51f5efde4144cec2abde0b573a508a25d1856ad59ea93c19148ce,91abf64788f51f5efde4144cec2abde0b573a508a25d1856ad59ea93c19148ce,72190,0
uniform_reservoir,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0001/step_000000000000/rollout_summary.csv,1,8f8175cc360a6675284e3c595b6bdc994fcb90a7f8df062b808e0c7e44eba05f,8f8175cc360a6675284e3c595b6bdc994fcb90a7f8df062b808e0c7e44eba05f,1561903,0
uniform_reservoir,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0001/step_000000000000/summary.json,1,021a6d11b5d115ed002700697ef6a1a514d8af1261327178db3166d0bb73878c,021a6d11b5d115ed002700697ef6a1a514d8af1261327178db3166d0bb73878c,94238,0
uniform_reservoir,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0001/step_000000200000/predictions.npz,1,1bf39b93e27d52707bf9ac80e2572d0010a3e19f7bc72dc1454b28cb31577eac,1bf39b93e27d52707bf9ac80e2572d0010a3e19f7bc72dc1454b28cb31577eac,1865572,200000
uniform_reservoir,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0001/step_000000200000/summary.json,1,539f8d47ade0ba34700f4686430af33ff5502e17cde1f5af9ece3bab8f74ddf9,539f8d47ade0ba34700f4686430af33ff5502e17cde1f5af9ece3bab8f74ddf9,100905,200000
uniform_reservoir,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0001/step_000000200000/rollout_summary.csv,1,78f908c07c1ccb7d2d8cbc704e6ad935786d42b751f7d47b88560f198f0c507f,78f908c07c1ccb7d2d8cbc704e6ad935786d42b751f7d47b88560f198f0c507f,3426563,200000
uniform_reservoir,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0001/step_000000200000/summary.json,1,3d0f8c2398488074b52aa7755195a49a771f0c0edcc14eff34ca0906e35523d5,3d0f8c2398488074b52aa7755195a49a771f0c0edcc14eff34ca0906e35523d5,114462,200000
uniform_reservoir,True,head_predictions,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0001/step_000000400000/predictions.npz,1,5e9a5782a046873b0493fe8c005f8fba4454ce5e81e55586c9ed426b94a6bcfe,5e9a5782a046873b0493fe8c005f8fba4454ce5e81e55586c9ed426b94a6bcfe,1879686,400000
uniform_reservoir,True,head_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/head/uniform_reservoir/seed_0001/step_000000400000/summary.json,1,7708e14546600b4dd274957d4e4216281752893071edb33523f4b53d3fb6fcf4,7708e14546600b4dd274957d4e4216281752893071edb33523f4b53d3fb6fcf4,100892,400000
uniform_reservoir,True,critic_rollouts,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0001/step_000000400000/rollout_summary.csv,1,4255022a0d976b04900127c29373588180aca6bfd135ab91c9c21c2b988b24df,4255022a0d976b04900127c29373588180aca6bfd135ab91c9c21c2b988b24df,3376636,400000
uniform_reservoir,True,critic_summary,/home/localadmin/experiment_logs/minigrid/sequential_baseline_12m_v1/diagnostics/critic_provenance/uniform_reservoir/seed_0001/step_000000400000/summary.json,1,526bcddee8f272d258acfff274bea475c6e4374ef38d4eedfb6f73d165f6efd4,526bcddee8f272d258acfff274bea475c6e4374ef38d4eedfb6f73d165f6efd4,113403,400000
